SK_ID_CURR,TARGET
103004,0.446787682256213
103010,0.36997085200338464
103025,0.5700851012411768
103029,0.5767918015399768
103046,0.465952837200263
103056,0.32000915203630775
103062,0.5169408465919478
103078,0.41163371753249367
103083,0.12438084886360926
103092,0.5092443613794565
103096,0.4567608250180683
103097,0.7034452018634472
103102,0.666055361461855
103112,0.6499909396111944
103132,0.38819290729627726
103144,0.5030520620990968
103145,0.33070689481310833
103146,0.3503211279045682
103147,0.6038644658855473
103158,0.19624874937315312
103171,0.46918699960124904
103173,0.2982062086118057
103184,0.28430314827246056
103195,0.6031504096983709
103196,0.49520767684957795
103206,0.19541948125404618
103230,0.6532099040416882
103231,0.8219752718676754
103232,0.21592621035480491
103239,0.5280587105995506
103240,0.5768569128211007
103243,0.43982872129491024
103252,0.553246900839698
103258,0.5361694779788001
103259,0.7645252530653079
103279,0.3921797332131742
103280,0.12948151104421335
103286,0.2232528617602639
103287,0.8733809334966541
103290,0.29090083222774726
103298,0.2968874627819544
103315,0.19082976615326722
103319,0.471272746271875
103334,0.5270718294078787
103336,0.5079751044906153
103345,0.35599629961531115
103368,0.27749078946937356
103371,0.8373418557283352
103377,0.4481826615538702
103398,0.22539178105734614
103404,0.3578192200955175
103408,0.7215002453511609
103410,0.45008225870077123
103418,0.2244119949045254
103420,0.6786953932659633
103432,0.6573300057856297
103433,0.24355420607174813
103436,0.242039611994507
103440,0.3262323385942274
103453,0.31197362942429596
103459,0.5629285532943051
103460,0.28892708339787493
103461,0.24776674433321966
103462,0.3468979898636609
103473,0.5457925698663694
103474,0.2499134774090552
103475,0.8559160782668672
103478,0.5877284678590984
103480,0.6635093786035157
103484,0.3319975541831625
103494,0.5195091065566463
103513,0.5914045969528591
103515,0.4481403383052617
103516,0.7554103933098655
103525,0.6026161408017789
103541,0.702707650305537
103544,0.40436718216411416
103562,0.7578083367751389
103570,0.7639516521018702
103572,0.568278281282098
103574,0.17873990798447448
103575,0.30646831021334986
103591,0.6586982018701012
103594,0.2427911253833844
103609,0.35251171405794224
103613,0.3576729695041333
103614,0.4557431223092322
103615,0.33151598544530264
103624,0.4703641526568838
103625,0.724608842292702
103628,0.7359887378830039
103629,0.17347371808468282
103647,0.4365256692484632
103648,0.6033669197547981
103651,0.49159679803650813
103658,0.3364974394919296
103668,0.4177570482730334
103669,0.40614818010401693
103676,0.4162093064932833
103682,0.34455477414313634
103683,0.2512374022489512
103689,0.22821420721067057
103725,0.4299138695554084
103733,0.794755785215552
103744,0.17659168660637464
103762,0.43668401045416494
103771,0.7478456007000996
103773,0.15492767111696187
103783,0.5600832861531113
103784,0.49108857300631126
103808,0.21548227391326458
103812,0.4530310071590857
103813,0.4081288498184582
103814,0.3612070829924829
103818,0.6885777114444884
103824,0.3527741290659452
103828,0.19754805679544832
103830,0.8180664448034217
103840,0.2514748020478199
103842,0.5681446133335267
103847,0.6443608462708136
103848,0.4517913139407987
103851,0.3626866281432126
103854,0.7000579604994389
103857,0.7412197993492744
103861,0.14761270195931808
103862,0.607349264742361
103865,0.4956432119113489
103870,0.1712280185912703
103876,0.36648332954628515
103891,0.7859994347987318
103908,0.32423453875363484
103914,0.47708961767066377
103918,0.5223423464996849
103940,0.41630496182631843
103963,0.5641441326935974
103966,0.5469574525704693
103971,0.5332828060873539
103980,0.43542153617321716
103984,0.5568775184401751
103985,0.40177522354371487
103998,0.8427241026952038
104019,0.21006567236759172
104026,0.4809887275442291
104035,0.5211280139874837
104044,0.5368684662158772
104045,0.2759071696336936
104047,0.6530963290556201
104051,0.2642912047464099
104058,0.36643168434028367
104063,0.16491591866469427
104066,0.5924005305041228
104087,0.2851819404546647
104089,0.33771781642743753
104095,0.3598687194746075
104098,0.6899273613873126
104104,0.2337650920503799
104110,0.8919729098890863
104120,0.3514711858252545
104122,0.27086707509147995
104131,0.27999527233419247
104132,0.370569834911583
104135,0.298442243943633
104136,0.2729156914759553
104149,0.44563126529977887
104150,0.2964730204611088
104156,0.6738562388225037
104165,0.5884252197762019
104175,0.27047723305756527
104179,0.47597620453833556
104184,0.6272969639950006
104206,0.22102706154894344
104216,0.7788350220215251
104230,0.4756488045239366
104257,0.2950076461564348
104272,0.3568400731023117
104273,0.5635149146522073
104278,0.1990675770286077
104294,0.5342467720536562
104295,0.3582923920614234
104297,0.28280777462538487
104298,0.3663447781427539
104308,0.5075824223669667
104318,0.36648770069750874
104319,0.43831461153862145
104320,0.4916169040750802
104327,0.47444615639165516
104334,0.421161879949755
104344,0.41653163620797207
104350,0.1527235252818989
104351,0.48546067609630233
104354,0.37139385312901724
104369,0.7007080310740584
104376,0.661956660395364
104381,0.4047355329314812
104384,0.41425795722538855
104391,0.3509466713969949
104394,0.2656272862544805
104398,0.7643098340621745
104402,0.27418557728957926
104408,0.44488373884578253
104409,0.22272103155788117
104410,0.6457882013806155
104412,0.473727755442024
104417,0.7152377674590827
104424,0.5089534982620635
104426,0.31597143922123966
104435,0.45946543906575915
104445,0.22915357933081934
104458,0.1493835066127056
104460,0.38431165447403626
104466,0.3898263181530777
104472,0.6281773314694014
104473,0.6696547429086971
104479,0.15820214495611917
104480,0.3163723790426967
104482,0.6855505147723407
104499,0.18768856933052921
104501,0.15269262770064054
104502,0.409237442819058
104506,0.45925925637844306
104510,0.22560163064216726
104512,0.4298150260435305
104520,0.6547063133268759
104528,0.38937653430335956
104529,0.27763283749672035
104541,0.36212659999961366
104578,0.20754101971060493
104584,0.6426755837863327
104588,0.5913383077715721
104602,0.6227198451691052
104610,0.17793825362038848
104611,0.6660868369952544
104618,0.6111313610544871
104620,0.3185582215904309
104622,0.24026953097332013
104624,0.3415052211121127
104625,0.5161762905638947
104634,0.49220804433021054
104639,0.42016863898657686
104646,0.24329181740222508
104647,0.3458685584958656
104652,0.3315484337323984
104670,0.5892565358973745
104677,0.4323923769772588
104685,0.5730796747651342
104691,0.3753903120412309
104696,0.466167241604878
104699,0.18264599420029068
104712,0.6206435538011318
104714,0.3673673163314321
104717,0.34323803185446017
104718,0.19442786084786487
104740,0.34947829757461585
104741,0.37951785952039363
104743,0.16707739996311327
104744,0.3980466814343846
104747,0.6106402948344152
104767,0.5611707860991827
104772,0.8705399417229904
104776,0.7665383518156389
104779,0.2676987391016651
104814,0.1694182323849113
104815,0.4866210573036776
104830,0.5877524053451777
104831,0.6877463208906953
104833,0.7252544579737283
104839,0.3686493714061079
104840,0.40053367441732757
104860,0.49805549618297595
104861,0.44558238411847023
104866,0.5451937582162987
104870,0.24145985459089414
104877,0.38158198169639423
104878,0.22100492776584182
104879,0.294711499178418
104880,0.4096686740248904
104899,0.38149984373298224
104906,0.4100782598639689
104907,0.5193177846969858
104913,0.48682583198664897
104916,0.49762908836144293
104921,0.2926039259653755
104930,0.3060767353150635
104931,0.787478942900002
104936,0.36988476561427536
104937,0.44858077347623093
104942,0.24395164068958722
104943,0.26798690864210994
104969,0.4192224841649628
104972,0.7590219109077915
104988,0.6514554171575314
105013,0.24813822169282446
105015,0.2979720265808393
105019,0.39009725547343393
105027,0.36983909089785855
105030,0.5754991036140098
105035,0.794904073066331
105041,0.20993287772430574
105051,0.5470537929208179
105056,0.36920840753620204
105067,0.9161507395138935
105071,0.6027281101647468
105072,0.3169599602708194
105074,0.7059147259799131
105091,0.39239473197675495
105101,0.27333961240728677
105103,0.2603475581876296
105134,0.378960551506407
105139,0.2772073809290181
105142,0.7305230788034419
105146,0.43785356890046817
105163,0.4466539249715384
105168,0.586979415850966
105172,0.2789693105049688
105176,0.7757362560325423
105195,0.343639551644827
105196,0.7452906648456006
105197,0.12172886082538109
105203,0.3026883762291335
105223,0.5553806404274194
105227,0.6189277283534425
105228,0.11607316335358639
105230,0.6477623871731382
105231,0.6591430800471438
105239,0.43857603766123643
105242,0.42570300293123375
105244,0.37044160756242606
105245,0.5688130591556756
105248,0.5303368074215462
105249,0.46103650286499387
105266,0.6819030461869107
105271,0.7720504197756054
105276,0.3567173861257226
105282,0.32796083153278466
105292,0.5628441879429481
105297,0.12987823154012731
105332,0.40400207052544956
105333,0.38991277228396864
105343,0.32019498830033816
105344,0.4362208469970569
105345,0.6715019599939067
105357,0.37565794252337126
105359,0.4630328452769355
105366,0.43576285925263714
105367,0.5457049594106256
105370,0.206505733622661
105377,0.30385251229129556
105390,0.33786505616681817
105399,0.25304429912372745
105403,0.50819735910821
105404,0.32006805819224105
105414,0.47413226279949244
105417,0.47338570068545854
105425,0.6197918910273508
105452,0.5298973244598377
105454,0.5877120270889388
105456,0.371730387322966
105470,0.35378712844205584
105471,0.3542988484590276
105483,0.562562929763778
105493,0.5476226650405355
105508,0.5964321170627672
105514,0.3334398724800999
105515,0.24900378938278975
105528,0.7039103537205441
105529,0.27880539319671716
105531,0.43133066592579367
105532,0.5225185808223594
105558,0.20437592873011445
105574,0.31029422415382607
105578,0.1259498413325663
105584,0.7886112725108942
105595,0.49575060339881594
105617,0.44289120539433363
105618,0.2984395160159635
105621,0.40579890497198096
105625,0.3385712498980273
105629,0.4948834310591034
105630,0.1830661441869404
105634,0.2403444296712614
105635,0.20323841432118647
105641,0.621972159728651
105647,0.4990109700723146
105648,0.43595018345362
105655,0.2347164174359162
105657,0.29053703105155243
105672,0.48013014567074624
105678,0.5708606626193805
105682,0.3890830258659352
105691,0.31766041445834525
105692,0.33486926111182097
105706,0.4238494045594663
105712,0.4341175749696107
105720,0.28233732723649324
105734,0.1653715189944715
105735,0.27931699893401457
105736,0.4924790143215863
105737,0.2259254956837015
105738,0.6489593463838293
105740,0.8016603276567658
105744,0.35057808407984703
105747,0.5258606885628677
105749,0.7217851936598987
105754,0.46556108063654034
105758,0.31089304892083885
105760,0.36091094532801865
105767,0.6386066998263106
105784,0.6661174440939697
105791,0.4276928402564006
105802,0.42816471952765645
105807,0.7072499170550827
105809,0.1733887011588475
105816,0.3775885310692419
105817,0.27210972600169775
105824,0.5027342133125379
105832,0.6269680012132193
105856,0.3324231528708514
105865,0.24813149335333637
105899,0.671591739142167
105906,0.15827857733577683
105916,0.47707249460822054
105923,0.3938811279821447
105937,0.6283779702421557
105965,0.19691090460614863
105966,0.5717416167597662
105968,0.3810973085367943
105973,0.24231335945515486
105976,0.5906918253907121
105978,0.36707109890431483
105979,0.39856025209669727
105991,0.27818045529500424
105998,0.4995177322548695
105999,0.31685586515203334
106000,0.6707091841007151
106001,0.4045338867242927
106010,0.45471689052616465
106011,0.4601003965951793
106013,0.6305575549745907
106015,0.2720231502058182
106026,0.13006845025597744
106032,0.369944901770729
106035,0.6885836477156336
106040,0.3920917652793383
106041,0.6353819814122594
106044,0.24391112198105483
106053,0.8348626179564337
106054,0.20825735522726158
106065,0.7102860658019452
106081,0.4148096437978678
106083,0.40409208313261485
106087,0.2793778464122594
106090,0.4787444096787569
106101,0.2334494721525532
106102,0.39930512870616414
106109,0.683918784020719
106116,0.5172166868055924
106150,0.19387569072933414
106155,0.7123457418821095
106166,0.2453530712107867
106176,0.5379508185375622
106189,0.29978430848283477
106199,0.5136855053976705
106205,0.41636222513068755
106206,0.5708811968950894
106211,0.41629297959602696
106214,0.20322898616383958
106216,0.32009939749413546
106217,0.5036433924698377
106225,0.5545058236056978
106249,0.2684290521155772
106256,0.5813637513735737
106258,0.40006649258654897
106261,0.3838582705091419
106262,0.7268721703915836
106264,0.18240478393738055
106271,0.32811384082265654
106276,0.31657719703129555
106277,0.5748827646681739
106286,0.5938151430553431
106293,0.2687772685952535
106295,0.571521781321669
106296,0.3338556677387056
106297,0.6602615891126241
106298,0.29128429406103595
106311,0.30297490990956333
106314,0.4897354871820112
106320,0.4943539913406323
106334,0.5580680132015071
106346,0.7199622643070435
106347,0.2975176636381335
106349,0.40167522170465125
106354,0.2375376678839506
106360,0.30981090601954403
106373,0.6763211861541035
106377,0.4932991845568915
106386,0.7295482050061437
106387,0.3467995259661952
106391,0.14494055021940697
106401,0.6203842226531089
106411,0.5654794809658903
106413,0.858802428569276
106426,0.5735644503186667
106427,0.34613005162355975
106428,0.5565265792801459
106434,0.48625957518898083
106438,0.527622574604222
106440,0.42819348779793936
106441,0.4162067324277813
106452,0.6372492188660444
106453,0.5266561956407602
106454,0.333165054625964
106457,0.5312422256760029
106484,0.33759458917815277
106488,0.6579849324565715
106491,0.5727440644063405
106514,0.6537161286021277
106527,0.4105251093564305
106528,0.5250950385326355
106529,0.18224767149371124
106534,0.6874292071155855
106550,0.84786042958208
106577,0.43291719690290725
106585,0.43937323631734976
106590,0.2214088435688354
106607,0.31526249475580276
106610,0.5720332069657041
106611,0.27011986937209775
106612,0.6699614691287826
106624,0.30041551681126244
106631,0.3651296471508462
106647,0.7319002468180231
106660,0.691506033883451
106674,0.4078476523376136
106687,0.39430672627514934
106712,0.33567811609972376
106713,0.47476934098445167
106717,0.28295748397231407
106720,0.5349814947740856
106721,0.4650194585670614
106724,0.32869798341825945
106735,0.6071830244302927
106739,0.5567813541215151
106740,0.5543514401857546
106754,0.5915593039354561
106760,0.7544210303488257
106761,0.27863784599705893
106784,0.5784780811976521
106787,0.49754195108305205
106797,0.15340710074062008
106798,0.5825109170779655
106802,0.4851964989901321
106803,0.45099922220403865
106804,0.7925477061445206
106805,0.44969366433057917
106810,0.5943759947603282
106812,0.7490311806713714
106813,0.4256486525618398
106817,0.4862872225416651
106822,0.22888367759149406
106823,0.42029308676871635
106827,0.23496492245154993
106841,0.5779555687182497
106851,0.5068898717188834
106852,0.47253177990570233
106853,0.5955556537092669
106854,0.8482337384503091
106861,0.3999480932423989
106873,0.5600300745086407
106877,0.2800806774047936
106878,0.26044194840018736
106881,0.6487921295412348
106900,0.19036072208103963
106906,0.36592604646710913
106907,0.5893758497593303
106914,0.6208311757692712
106916,0.3492112055274561
106924,0.13396116356254098
106931,0.18959075979134019
106936,0.676899079224868
106937,0.6091433920491108
106938,0.32710476230175556
106939,0.3747609384058423
106943,0.4248493404017452
106944,0.5827873789870096
106967,0.2995283578594081
106980,0.373744351692332
106986,0.3712296990907393
106987,0.242373461801056
106990,0.34476629811267906
107013,0.20323806175213563
107023,0.24303287593614628
107033,0.5043017920215697
107037,0.5077215085429914
107048,0.3524162662080674
107071,0.35182625384085486
107081,0.11316005898318685
107113,0.5330027489656334
107130,0.320695427165473
107131,0.34568595806289776
107145,0.6286234663818374
107156,0.49017303303863263
107219,0.6607463650592721
107222,0.6624701519908489
107223,0.886974540714349
107232,0.4941342655891559
107245,0.4191638457616323
107246,0.1890202386227318
107247,0.45106594899764463
107256,0.29200423290869204
107259,0.29623102086461894
107260,0.11176319854778761
107279,0.7031783348847943
107280,0.4664140524991081
107281,0.3448627532996855
107285,0.2989880636472492
107329,0.2679586124254335
107337,0.7284897907746392
107349,0.39241032302565526
107350,0.3022309442287008
107351,0.2721404700910627
107359,0.7699657667501496
107391,0.6113914316392742
107394,0.2269413946868187
107395,0.23891407762644346
107406,0.24565823750048882
107416,0.5462894457038356
107417,0.2921407525461072
107418,0.48395159416365413
107419,0.3749969274855258
107444,0.16959571897037085
107445,0.43464877059904344
107446,0.56716672835527
107460,0.5567543203227856
107470,0.3085376534308684
107475,0.4772247348015897
107520,0.2954131017842213
107526,0.5113243405420458
107527,0.1825026061949127
107530,0.14395595037681277
107532,0.515760352546824
107534,0.464487134447766
107535,0.6323778749592073
107554,0.7563964952683623
107556,0.208916506671236
107559,0.7035379488105331
107561,0.4622002074161222
107564,0.6796357978368124
107566,0.2872856893704255
107571,0.41055729987836637
107590,0.5085354885334125
107602,0.628499347297261
107625,0.43351848579206226
107626,0.8754261353072174
107635,0.15238538209313884
107636,0.4767427623700459
107645,0.5118019730348901
107652,0.8388227436810928
107655,0.20167079775726038
107668,0.30384574506337747
107670,0.2938075308175578
107677,0.17158664547412075
107680,0.6534723850422355
107683,0.795410315173404
107684,0.2121522950293726
107691,0.4966346927382778
107692,0.40015833760510233
107703,0.2827113732360376
107709,0.1728148692849598
107710,0.5184648117321856
107721,0.7609055815249959
107725,0.5582763394094491
107727,0.4911014526971154
107739,0.22732708459141565
107740,0.5517819894845493
107741,0.35787177105722545
107747,0.24915799696051996
107765,0.8613391539012305
107768,0.24451147431243087
107775,0.7676677713338412
107782,0.8352545370356498
107790,0.47065368599084373
107801,0.4255590936034776
107807,0.25080205521867066
107811,0.5857308758864674
107817,0.41762468407959297
107826,0.2978750206903751
107838,0.3871868683145319
107839,0.40262713240221165
107843,0.5190747971528877
107847,0.5841948327488055
107849,0.7477811657866577
107850,0.5146745268608219
107867,0.4309275474740907
107871,0.5273364635174135
107908,0.28078805319923994
107913,0.6384997920293822
107927,0.37694122930486684
107931,0.44180464180397083
107955,0.16828691428729406
107962,0.6028960607171062
107977,0.4391951372307883
107978,0.5909988469885518
107993,0.33365624327368587
108010,0.7442178389229229
108016,0.2831741462689731
108018,0.8879581267139439
108027,0.7559780376034438
108045,0.5506292788798416
108069,0.606370621565
108082,0.30786936826422817
108089,0.329508748715667
108092,0.29973130994339353
108106,0.3328566093771733
108112,0.394910438083061
108120,0.6275794719417062
108122,0.7087399154127128
108135,0.613589041719361
108170,0.19356703130101782
108171,0.4400267773079763
108177,0.3280498161108669
108180,0.5406142468952947
108183,0.2838794683959577
108184,0.3581779547398819
108185,0.37050401717645454
108192,0.4803361769959257
108195,0.7780952521671355
108196,0.5554048366835772
108218,0.2933856691358099
108219,0.682601086043938
108243,0.43679695369783755
108249,0.20483848530907459
108251,0.14279960468595504
108274,0.3414666502435354
108280,0.9021997506115129
108289,0.2968666819184096
108292,0.44326109155154075
108295,0.37077027619703995
108327,0.16043993582112742
